_id,aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
5930,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Afternoon (12:00-17:00),2470
5931,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,AM Peak Period (07:00-10:00),2536
5932,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Evening (17:00-22:00),2242
5933,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Midday (10:00-16:00),3013
5934,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,Morning (08:00-12:00),2933
5935,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,PM Peak Period (16:00-19:00),1646
5936,Mar 2018,13466960,Bay St / King St W,61,Cyclists,EB,14 Hour,241
5937,Mar 2018,13466960,Bay St / King St W,61,Cyclists,EB,Afternoon (12:00-17:00),90
5938,Mar 2018,13466960,Bay St / King St W,61,Cyclists,EB,AM Peak Period (07:00-10:00),51
5939,Mar 2018,13466960,Bay St / King St W,61,Cyclists,EB,Evening (17:00-22:00),83
5940,Mar 2018,13466960,Bay St / King St W,61,Cyclists,EB,Midday (10:00-16:00),94
5941,Mar 2018,13466960,Bay St / King St W,61,Cyclists,EB,Morning (08:00-12:00),70
5942,Mar 2018,13466960,Bay St / King St W,61,Cyclists,EB,PM Peak Period (16:00-19:00),79
5943,Mar 2018,13466960,Bay St / King St W,61,Cyclists,WB,14 Hour,210
5944,Mar 2018,13466960,Bay St / King St W,61,Cyclists,WB,Afternoon (12:00-17:00),75
5945,Mar 2018,13466960,Bay St / King St W,61,Cyclists,WB,AM Peak Period (07:00-10:00),56
5946,Mar 2018,13466960,Bay St / King St W,61,Cyclists,WB,Evening (17:00-22:00),56
5947,Mar 2018,13466960,Bay St / King St W,61,Cyclists,WB,Midday (10:00-16:00),85
5948,Mar 2018,13466960,Bay St / King St W,61,Cyclists,WB,Morning (08:00-12:00),77
5949,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,14 Hour,7296
5950,Mar 2018,13466960,Bay St / King St W,61,Cyclists,WB,PM Peak Period (16:00-19:00),53
5951,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,EB,14 Hour,8393
5952,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Afternoon (12:00-17:00),3257
5953,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,EB,AM Peak Period (07:00-10:00),1844
5954,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Evening (17:00-22:00),2938
5955,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Midday (10:00-16:00),3164
5956,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,EB,Morning (08:00-12:00),2336
5957,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,EB,PM Peak Period (16:00-19:00),2940
5958,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,WB,14 Hour,8588
5959,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Afternoon (12:00-17:00),3158
5960,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,WB,AM Peak Period (07:00-10:00),2242
5961,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Evening (17:00-22:00),2659
5962,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Midday (10:00-16:00),3100
5963,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,WB,Morning (08:00-12:00),2702
5964,Mar 2018,13466960,Bay St / King St W,61,Pedestrians,WB,PM Peak Period (16:00-19:00),2762
5965,Mar 2018,13466960,Bay St / King St W,61,Vehicles,EB,14 Hour,2327
5966,Mar 2018,13466960,Bay St / King St W,61,Vehicles,EB,Afternoon (12:00-17:00),893
5967,Mar 2018,13466960,Bay St / King St W,61,Vehicles,EB,AM Peak Period (07:00-10:00),412
5968,Mar 2018,13466960,Bay St / King St W,61,Vehicles,EB,Evening (17:00-22:00),996
5969,Mar 2018,13466960,Bay St / King St W,61,Vehicles,EB,Midday (10:00-16:00),1063
5970,Mar 2018,13466960,Bay St / King St W,61,Vehicles,EB,Morning (08:00-12:00),656
5971,Mar 2018,13466960,Bay St / King St W,61,Vehicles,EB,PM Peak Period (16:00-19:00),599
5972,Mar 2018,13466960,Bay St / King St W,61,Vehicles,WB,14 Hour,1666
5973,Mar 2018,13466960,Bay St / King St W,61,Vehicles,WB,Afternoon (12:00-17:00),650
5974,Mar 2018,13466960,Bay St / King St W,61,Vehicles,WB,AM Peak Period (07:00-10:00),246
5975,Mar 2018,13466960,Bay St / King St W,61,Vehicles,WB,Evening (17:00-22:00),722
5976,Mar 2018,13466960,Bay St / King St W,61,Vehicles,WB,Midday (10:00-16:00),759
5977,Mar 2018,13466960,Bay St / King St W,61,Vehicles,WB,Morning (08:00-12:00),443
5978,Mar 2018,13466960,Bay St / King St W,61,Vehicles,WB,PM Peak Period (16:00-19:00),469
5979,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,14 Hour,202
5980,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Afternoon (12:00-17:00),81
5981,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,AM Peak Period (07:00-10:00),45
5982,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Evening (17:00-22:00),44
5983,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Midday (10:00-16:00),104
5984,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,Morning (08:00-12:00),70
5985,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,EB,PM Peak Period (16:00-19:00),41
5986,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,14 Hour,202
5987,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Afternoon (12:00-17:00),93
5988,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,AM Peak Period (07:00-10:00),14
5989,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Evening (17:00-22:00),98
5990,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Midday (10:00-16:00),97
5991,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,Morning (08:00-12:00),34
5992,Mar 2018,13466982,Spadina Ave / Queen St W,276,Cyclists,WB,PM Peak Period (16:00-19:00),71
5993,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,14 Hour,7535
5994,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Afternoon (12:00-17:00),3438
5995,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,AM Peak Period (07:00-10:00),1268
5996,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Evening (17:00-22:00),2549
5997,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Midday (10:00-16:00),3583
5998,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,Morning (08:00-12:00),1913
5999,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,EB,PM Peak Period (16:00-19:00),2149
6000,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Afternoon (12:00-17:00),3398
6001,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,AM Peak Period (07:00-10:00),677
6002,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Evening (17:00-22:00),3127
6003,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Midday (10:00-16:00),3351
6004,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,Morning (08:00-12:00),1292
6005,Mar 2018,13466982,Spadina Ave / Queen St W,276,Pedestrians,WB,PM Peak Period (16:00-19:00),2714
6006,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,14 Hour,6230
6007,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Afternoon (12:00-17:00),1936
6008,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,14 Hour,751
6009,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Afternoon (12:00-17:00),108
6010,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,AM Peak Period (07:00-10:00),463
6011,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Evening (17:00-22:00),84
6012,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Midday (10:00-16:00),177
6013,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Morning (08:00-12:00),495
6014,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,PM Peak Period (16:00-19:00),74
6015,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,14 Hour,604
6016,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Afternoon (12:00-17:00),181
6017,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,AM Peak Period (07:00-10:00),218
6018,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Evening (17:00-22:00),192
6019,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Midday (10:00-16:00),208
6020,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Morning (08:00-12:00),246
6021,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,PM Peak Period (16:00-19:00),125
6022,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,14 Hour,644
6023,Mar 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Afternoon (12:00-17:00),224
6024,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Afternoon (12:00-17:00),2435
6025,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,AM Peak Period (07:00-10:00),1039
6026,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Evening (17:00-22:00),2344
6027,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Midday (10:00-16:00),2639
6028,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,Morning (08:00-12:00),1595
6029,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,PM Peak Period (16:00-19:00),1770
6030,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,14 Hour,697
6031,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Afternoon (12:00-17:00),230
6032,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,AM Peak Period (07:00-10:00),76
6033,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Evening (17:00-22:00),412
6034,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Midday (10:00-16:00),172
6035,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,Morning (08:00-12:00),105
6036,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Cyclists,WB,PM Peak Period (16:00-19:00),393
6037,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,14 Hour,4678
6038,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Afternoon (12:00-17:00),1902
6039,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,AM Peak Period (07:00-10:00),1153
6040,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Evening (17:00-22:00),1336
6041,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Midday (10:00-16:00),2064
6042,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,Morning (08:00-12:00),1471
6043,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,EB,PM Peak Period (16:00-19:00),1200
6044,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,14 Hour,4381
6045,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Afternoon (12:00-17:00),1998
6046,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,AM Peak Period (07:00-10:00),605
6047,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Evening (17:00-22:00),1637
6048,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Midday (10:00-16:00),2065
6049,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,Morning (08:00-12:00),929
6050,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Pedestrians,WB,PM Peak Period (16:00-19:00),1426
6051,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,14 Hour,11341
6052,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Afternoon (12:00-17:00),4430
6053,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,AM Peak Period (07:00-10:00),2001
6054,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Evening (17:00-22:00),4872
6055,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Midday (10:00-16:00),4599
6056,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,Morning (08:00-12:00),2822
6057,Mar 2018,13467124,Spadina Ave / Richmond St W,275,Vehicles,WB,PM Peak Period (16:00-19:00),3541
6058,Mar 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,14 Hour,107
6059,Mar 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Afternoon (12:00-17:00),45
6060,Mar 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,AM Peak Period (07:00-10:00),18
6061,Mar 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Evening (17:00-22:00),36
6062,Mar 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Midday (10:00-16:00),54
6063,Mar 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,Morning (08:00-12:00),30
6064,Mar 2018,13467163,Bay St / Wellington St W,60,Cyclists,WB,PM Peak Period (16:00-19:00),24
6065,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,14 Hour,6235
6066,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Afternoon (12:00-17:00),2151
6067,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,AM Peak Period (07:00-10:00),1833
6068,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Evening (17:00-22:00),1846
6069,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Midday (10:00-16:00),2259
6070,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,Morning (08:00-12:00),2041
6071,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,EB,PM Peak Period (16:00-19:00),1804
6072,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Afternoon (12:00-17:00),2687
6073,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,AM Peak Period (07:00-10:00),1272
6074,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Evening (17:00-22:00),2245
6075,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Midday (10:00-16:00),2331
6076,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,Morning (08:00-12:00),1576
6077,Mar 2018,13467163,Bay St / Wellington St W,60,Pedestrians,WB,PM Peak Period (16:00-19:00),2552
6078,Mar 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,14 Hour,11207
6079,Mar 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Afternoon (12:00-17:00),3822
6080,Mar 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,AM Peak Period (07:00-10:00),2907
6081,Mar 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Evening (17:00-22:00),3752
6082,Mar 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Midday (10:00-16:00),4403
6083,Mar 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,Morning (08:00-12:00),3561
6084,Mar 2018,13467163,Bay St / Wellington St W,60,Vehicles,WB,PM Peak Period (16:00-19:00),2765
6085,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,14 Hour,260
6086,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Afternoon (12:00-17:00),96
6087,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,AM Peak Period (07:00-10:00),55
6088,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Evening (17:00-22:00),82
6089,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Midday (10:00-16:00),124
6090,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,Morning (08:00-12:00),87
6091,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,EB,PM Peak Period (16:00-19:00),58
6092,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,14 Hour,154
6093,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Afternoon (12:00-17:00),76
6094,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,AM Peak Period (07:00-10:00),10
6095,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Evening (17:00-22:00),65
6096,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Midday (10:00-16:00),72
6097,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,Morning (08:00-12:00),23
6098,Mar 2018,13467252,Bathurst St / Queen St W,296,Cyclists,WB,PM Peak Period (16:00-19:00),66
6099,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,14 Hour,5837
6100,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Afternoon (12:00-17:00),2399
6101,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,AM Peak Period (07:00-10:00),1320
6102,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Evening (17:00-22:00),1804
6103,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Midday (10:00-16:00),2640
6104,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,Morning (08:00-12:00),1841
6105,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,EB,PM Peak Period (16:00-19:00),1459
6106,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,14 Hour,5035
6107,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Afternoon (12:00-17:00),2163
6108,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,AM Peak Period (07:00-10:00),443
6109,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Evening (17:00-22:00),2435
6110,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Midday (10:00-16:00),2177
6111,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,Morning (08:00-12:00),885
6112,Mar 2018,13467252,Bathurst St / Queen St W,296,Pedestrians,WB,PM Peak Period (16:00-19:00),1942
6113,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,14 Hour,6376
6114,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Afternoon (12:00-17:00),1847
6115,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,AM Peak Period (07:00-10:00),2125
6116,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Evening (17:00-22:00),2038
6117,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Midday (10:00-16:00),2312
6118,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,Morning (08:00-12:00),2432
6119,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,EB,PM Peak Period (16:00-19:00),1259
6120,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,14 Hour,6434
6121,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Afternoon (12:00-17:00),2601
6122,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,AM Peak Period (07:00-10:00),1049
6123,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Evening (17:00-22:00),2664
6124,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Midday (10:00-16:00),2620
6125,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,Morning (08:00-12:00),1558
6126,Mar 2018,13467252,Bathurst St / Queen St W,296,Vehicles,WB,PM Peak Period (16:00-19:00),2222
6127,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,14 Hour,743
6128,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Afternoon (12:00-17:00),132
6129,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,AM Peak Period (07:00-10:00),393
6130,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Evening (17:00-22:00),126
6131,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Midday (10:00-16:00),199
6132,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,Morning (08:00-12:00),418
6133,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Cyclists,EB,PM Peak Period (16:00-19:00),104
6134,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,14 Hour,4299
6135,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Afternoon (12:00-17:00),1854
6136,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,AM Peak Period (07:00-10:00),981
6137,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Evening (17:00-22:00),1145
6138,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Midday (10:00-16:00),2017
6139,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,Morning (08:00-12:00),1350
6140,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,EB,PM Peak Period (16:00-19:00),1096
6141,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,14 Hour,3786
6142,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Afternoon (12:00-17:00),1630
6143,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,AM Peak Period (07:00-10:00),728
6144,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Evening (17:00-22:00),1197
6145,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Midday (10:00-16:00),1775
6146,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,Morning (08:00-12:00),1079
6147,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Pedestrians,WB,PM Peak Period (16:00-19:00),1088
6148,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,14 Hour,10615
6149,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,Afternoon (12:00-17:00),3486
6150,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,AM Peak Period (07:00-10:00),2727
6151,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,Evening (17:00-22:00),3928
6152,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,Midday (10:00-16:00),4249
6153,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,Morning (08:00-12:00),3431
6154,Mar 2018,13467308,Spadina Ave / Adelaide St W,274,Vehicles,EB,PM Peak Period (16:00-19:00),2442
6155,Mar 2018,13467372,Bathurst St / Richmond St W,298,Cyclists,WB,14 Hour,829
6156,Mar 2018,13467372,Bathurst St / Richmond St W,298,Cyclists,WB,Afternoon (12:00-17:00),254
6157,Mar 2018,13467372,Bathurst St / Richmond St W,298,Cyclists,WB,AM Peak Period (07:00-10:00),49
6158,Mar 2018,13467372,Bathurst St / Richmond St W,298,Cyclists,WB,Evening (17:00-22:00),587
6159,Mar 2018,13467372,Bathurst St / Richmond St W,298,Cyclists,WB,Midday (10:00-16:00),182
